toc,Re,Mach,alpha,CL,CD,CM,CDw,CDv,CDp,file,Missing,wasInterpolated,InterpAxis
0.11,2.0e7,0.74,0.129,0.5,0.0077,-0.1338,-1.0e-5,0.00771,0.00267,polar.c110_50,false,false,
0.11,2.0e7,0.745,0.106,0.5,0.00776,-0.135,0.0,0.00776,0.00274,polar.c110_50,false,false,
0.11,2.0e7,0.75,0.082,0.5,0.00787,-0.1363,5.0e-5,0.00782,0.00287,polar.c110_50,false,false,
0.11,2.0e7,0.755,0.067,0.5,0.00809,-0.1377,0.00019,0.00791,0.00312,polar.c110_50,false,false,
0.11,2.0e7,0.76,0.07,0.5,0.00848,-0.1388,0.00044,0.00804,0.00353,polar.c110_50,false,false,
0.11,2.0e7,0.765,0.098,0.5,0.00908,-0.1395,0.00084,0.00824,0.00416,polar.c110_50,false,false,
0.11,2.0e7,0.77,0.155,0.5,0.00993,-0.1395,0.00141,0.00853,0.00505,polar.c110_50,false,false,
0.11,2.0e7,0.775,0.243,0.5,0.01107,-0.1389,0.00215,0.00893,0.00623,polar.c110_50,false,false,
0.11,2.0e7,0.78,0.363,0.5,0.01253,-0.1375,0.00304,0.00949,0.00772,polar.c110_50,false,false,
0.11,2.0e7,0.785,0.51,0.5,0.01434,-0.1356,0.00405,0.01029,0.00957,polar.c110_50,false,false,
0.11,2.0e7,0.79,0.667,0.5,0.01655,-0.1341,0.00514,0.01141,0.01183,polar.c110_50,false,false,
0.11,2.0e7,0.8,0.965,0.5,0.02154,-0.133,0.00734,0.0142,0.01687,polar.c110_50,false,false,
0.11,2.0e7,0.81,1.394,0.5,0.02691,-0.1276,0.00972,0.01719,0.0223,polar.c110_50,false,false,
0.11,2.0e7,0.3,1.83,0.6,0.00694,-0.1082,0.0,0.00694,0.00151,polar.c110_60,false,false,
0.11,2.0e7,0.4,1.669,0.6,0.00698,-0.1111,0.0,0.00698,0.00161,polar.c110_60,false,false,
0.11,2.0e7,0.5,1.453,0.6,0.00706,-0.1151,0.0,0.00706,0.00176,polar.c110_60,false,false,
0.11,2.0e7,0.55,1.323,0.6,0.00713,-0.1178,0.0,0.00713,0.00186,polar.c110_60,false,false,
0.11,2.0e7,0.6,1.176,0.6,0.00722,-0.1209,0.0,0.00722,0.00201,polar.c110_60,false,false,
0.11,2.0e7,0.65,1.011,0.6,0.00737,-0.1247,0.0,0.00737,0.00221,polar.c110_60,false,false,
0.11,2.0e7,0.68,0.903,0.6,0.0075,-0.1274,0.0,0.0075,0.00237,polar.c110_60,false,false,
0.11,2.0e7,0.7,0.831,0.6,0.00761,-0.1292,0.0,0.0076,0.00251,polar.c110_60,false,false,
0.11,2.0e7,0.72,0.762,0.6,0.00773,-0.131,-1.0e-5,0.00774,0.00268,polar.c110_60,false,false,
0.11,2.0e7,0.73,0.716,0.6,0.00781,-0.1323,-1.0e-5,0.00782,0.00277,polar.c110_60,false,false,
0.11,2.0e7,0.735,0.687,0.6,0.00785,-0.1333,-1.0e-5,0.00786,0.00282,polar.c110_60,false,false,
0.11,2.0e7,0.74,0.652,0.6,0.00793,-0.1347,2.0e-5,0.00791,0.00292,polar.c110_60,false,false,
0.11,2.0e7,0.745,0.619,0.6,0.00809,-0.1363,0.00011,0.00798,0.0031,polar.c110_60,false,false,
0.11,2.0e7,0.75,0.598,0.6,0.0084,-0.1378,0.00032,0.00808,0.00343,polar.c110_60,false,false,
0.11,2.0e7,0.755,0.6,0.6,0.00891,-0.139,0.00067,0.00825,0.00398,polar.c110_60,false,false,
0.11,2.0e7,0.76,0.63,0.6,0.00969,-0.1396,0.0012,0.00849,0.00479,polar.c110_60,false,false,
0.11,2.0e7,0.765,0.691,0.6,0.01076,-0.1396,0.00193,0.00883,0.0059,polar.c110_60,false,false,
0.11,2.0e7,0.77,0.786,0.6,0.01218,-0.1389,0.00286,0.00932,0.00736,polar.c110_60,false,false,
0.11,2.0e7,0.775,0.92,0.6,0.01403,-0.1373,0.00398,0.01005,0.00925,polar.c110_60,false,false,
0.11,2.0e7,0.78,1.084,0.6,0.01638,-0.1354,0.00524,0.01114,0.01166,polar.c110_60,false,false,
0.11,2.0e7,0.785,1.221,0.6,0.01923,-0.1356,0.00651,0.01271,0.01455,polar.c110_60,false,false,
0.11,2.0e7,0.79,1.385,0.6,0.02215,-0.135,0.00777,0.01438,0.0175,polar.c110_60,false,false,
0.11,2.0e7,0.8,1.873,0.6,0.02876,-0.1289,0.0106,0.01816,0.02417,polar.c110_60,false,false,
0.11,2.0e7,0.81,2.397,0.6,0.03594,-0.1229,0.01368,0.02226,0.03143,polar.c110_60,false,false,
0.11,2.0e7,0.0,2.039,0.6,0.00689,-0.1048,0.0,0.00689,0.0014,polar.c110_60,false,false,
0.11,2.0e7,0.1,2.017,0.6,0.00689,-0.1051,0.0,0.00689,0.00141,polar.c110_60,false,false,
0.11,2.0e7,0.2,1.951,0.6,0.0069,-0.1062,0.0,0.0069,0.00145,polar.c110_60,false,false,
0.11,2.0e7,0.45,1.576,0.6,0.007,-0.1128,0.0,0.007,0.00166,polar.c110_60,false,false,
0.11,2.0e7,0.63,1.087,0.6,0.0073,-0.123,0.0,0.0073,0.00211,polar.c110_60,false,false,
0.11,2.0e7,0.67,0.949,0.6,0.00745,-0.1263,0.0,0.00745,0.00231,polar.c110_60,false,false,
0.11,2.0e7,0.69,0.875,0.6,0.00755,-0.1282,0.0,0.00755,0.00244,polar.c110_60,false,false,
0.11,2.0e7,0.71,0.81,0.6,0.00767,-0.1298,0.0,0.00767,0.00259,polar.c110_60,false,false,
0.11,2.0e7,0.725,0.751,0.6,0.00777,-0.1314,-1.0e-5,0.00778,0.00272,polar.c110_60,false,false,
0.11,2.0e7,0.3,2.683,0.7,0.00712,-0.1085,0.0,0.00712,0.0017,polar.c110_70,false,false,
0.11,2.0e7,0.4,2.484,0.7,0.00714,-0.1113,0.0,0.00714,0.00179,polar.c110_70,false,false,
0.11,2.0e7,0.5,2.219,0.7,0.00723,-0.1151,0.0,0.00723,0.00194,polar.c110_70,false,false,
0.11,2.0e7,0.55,2.057,0.7,0.0073,-0.1176,0.0,0.0073,0.00206,polar.c110_70,false,false,
0.11,2.0e7,0.6,1.872,0.7,0.00741,-0.1205,0.0,0.0074,0.00221,polar.c110_70,false,false,
0.11,2.0e7,0.65,1.665,0.7,0.00757,-0.1238,1.0e-5,0.00756,0.00244,polar.c110_70,false,false,
0.11,2.0e7,0.68,1.524,0.7,0.00771,-0.1262,0.0,0.0077,0.00261,polar.c110_70,false,false,
0.11,2.0e7,0.7,1.435,0.7,0.00782,-0.1275,-1.0e-5,0.00783,0.00275,polar.c110_70,false,false,
0.11,2.0e7,0.71,1.385,0.7,0.00788,-0.1283,-1.0e-5,0.0079,0.00283,polar.c110_70,false,false,
0.11,2.0e7,0.72,1.327,0.7,0.00795,-0.1294,-2.0e-5,0.00797,0.00292,polar.c110_70,false,false,
0.11,2.0e7,0.725,1.292,0.7,0.00799,-0.1302,-2.0e-5,0.00801,0.00297,polar.c110_70,false,false,
0.11,2.0e7,0.73,1.25,0.7,0.00805,-0.1313,0.0,0.00806,0.00305,polar.c110_70,false,false,
0.11,2.0e7,0.735,1.208,0.7,0.00814,-0.1326,4.0e-5,0.00811,0.00315,polar.c110_70,false,false,
0.11,2.0e7,0.74,1.162,0.7,0.00832,-0.1344,0.00015,0.00817,0.00335,polar.c110_70,false,false,
0.11,2.0e7,0.745,1.128,0.7,0.0087,-0.1363,0.00041,0.00828,0.00375,polar.c110_70,false,false,
0.11,2.0e7,0.75,1.119,0.7,0.00935,-0.1379,0.00089,0.00847,0.00444,polar.c110_70,false,false,
0.11,2.0e7,0.755,1.144,0.7,0.01036,-0.1389,0.00161,0.00875,0.00549,polar.c110_70,false,false,
0.11,2.0e7,0.76,1.211,0.7,0.01178,-0.1391,0.0026,0.00918,0.00696,polar.c110_70,false,false,
0.11,2.0e7,0.765,1.325,0.7,0.01372,-0.1383,0.00389,0.00983,0.00895,polar.c110_70,false,false,
0.11,2.0e7,0.77,1.49,0.7,0.01632,-0.1365,0.00545,0.01087,0.0116,polar.c110_70,false,false,
0.11,2.0e7,0.775,1.682,0.7,0.01972,-0.135,0.00713,0.01259,0.01506,polar.c110_70,false,false,
0.11,2.0e7,0.78,1.838,0.7,0.02341,-0.136,0.00864,0.01477,0.0188,polar.c110_70,false,false,
0.11,2.0e7,0.785,2.131,0.7,0.0276,-0.132,0.01037,0.01723,0.02303,polar.c110_70,false,false,
0.11,2.0e7,0.79,2.458,0.7,0.03215,-0.1275,0.01222,0.01992,0.02763,polar.c110_70,false,false,
0.11,2.0e7,0.8,3.112,0.7,0.04125,-0.1185,0.01592,0.0253,0.03683,polar.c110_70,false,false,
0.11,2.0e7,0.81,3.766,0.7,0.05035,-0.1095,0.01962,0.03068,0.04603,polar.c110_70,false,false,
0.11,2.0e7,0.3,3.547,0.8,0.00739,-0.1085,0.0,0.00739,0.00195,polar.c110_80,false,false,
0.11,2.0e7,0.4,3.312,0.8,0.00741,-0.111,0.0,0.00741,0.00205,polar.c110_80,false,false,
0.11,2.0e7,0.5,2.994,0.8,0.00749,-0.1144,0.0,0.00749,0.00222,polar.c110_80,false,false,
0.11,2.0e7,0.55,2.804,0.8,0.0076,-0.1164,1.0e-5,0.00759,0.00237,polar.c110_80,false,false,
0.11,2.0e7,0.6,2.605,0.8,0.00776,-0.1179,0.00014,0.00762,0.00263,polar.c110_80,false,false,
0.11,2.0e7,0.65,2.332,0.8,0.00801,-0.1208,0.00018,0.00782,0.00294,polar.c110_80,false,false,
0.11,2.0e7,0.68,2.154,0.8,0.00814,-0.1222,0.00015,0.00799,0.00311,polar.c110_80,false,false,
0.11,2.0e7,0.69,2.095,0.8,0.00818,-0.1225,0.00012,0.00806,0.00317,polar.c110_80,false,false,
0.11,2.0e7,0.7,2.032,0.8,0.00823,-0.1228,0.0001,0.00813,0.00323,polar.c110_80,false,false,
0.11,2.0e7,0.71,1.963,0.8,0.00829,-0.1233,7.0e-5,0.00821,0.0033,polar.c110_80,false,false,
0.11,2.0e7,0.72,1.876,0.8,0.00832,-0.1245,4.0e-5,0.00828,0.00334,polar.c110_80,false,false,
0.11,2.0e7,0.725,1.816,0.8,0.00832,-0.1258,2.0e-5,0.0083,0.00335,polar.c110_80,false,false,
0.11,2.0e7,0.73,1.733,0.8,0.00834,-0.1285,3.0e-5,0.00831,0.00338,polar.c110_80,false,false,
0.11,2.0e7,0.735,1.655,0.8,0.00859,-0.1318,0.00022,0.00836,0.00365,polar.c110_80,false,false,
0.11,2.0e7,0.74,1.607,0.8,0.00919,-0.1349,0.00069,0.0085,0.00428,polar.c110_80,false,false,
0.11,2.0e7,0.745,1.602,0.8,0.01021,-0.1371,0.00147,0.00874,0.00535,polar.c110_80,false,false,
0.11,2.0e7,0.75,1.645,0.8,0.01173,-0.1383,0.00261,0.00913,0.00692,polar.c110_80,false,false,
0.11,2.0e7,0.755,1.744,0.8,0.01387,-0.1382,0.00413,0.00974,0.00911,polar.c110_80,false,false,
0.11,2.0e7,0.76,1.908,0.8,0.01682,-0.1368,0.00606,0.01077,0.01213,polar.c110_80,false,false,
0.11,2.0e7,0.765,2.132,0.8,0.02088,-0.1347,0.00829,0.01259,0.01626,polar.c110_80,false,false,
0.11,2.0e7,0.77,2.337,0.8,0.02572,-0.1353,0.01019,0.01553,0.02117,polar.c110_80,false,false,
0.11,2.0e7,0.775,2.778,0.8,0.03216,-0.1286,0.01275,0.01941,0.02769,polar.c110_80,false,false,
0.11,2.0e7,0.0,3.851,0.8,0.00735,-0.1052,0.0,0.00735,0.00184,polar.c110_80,false,false,
0.11,2.0e7,0.1,3.82,0.8,0.00735,-0.1056,0.0,0.00735,0.00185,polar.c110_80,false,false,
0.11,2.0e7,0.2,3.725,0.8,0.00735,-0.1065,0.0,0.00735,0.00188,polar.c110_80,false,false,
0.11,2.0e7,0.45,3.177,0.8,0.00744,-0.1123,0.0,0.00744,0.00212,polar.c110_80,false,false,
0.11,2.0e7,0.63,2.451,0.8,0.0079,-0.1195,0.00018,0.00772,0.0028,polar.c110_80,false,false,
0.11,2.0e7,0.67,2.221,0.8,0.00809,-0.1217,0.00016,0.00793,0.00304,polar.c110_80,false,false,
0.11,2.0e7,0.78,3.333,0.8,0.04041,-0.1214,0.01608,0.02434,0.03602,polar.c110_80,false,false,
0.11,2.0e7,0.785,3.76,0.8,0.04729,-0.1172,0.01877,0.02852,0.04296,polar.c110_80,false,false,
0.11,2.0e7,0.79,4.13,0.8,0.0537,-0.1147,0.02123,0.03247,0.04942,polar.c110_80,false,false,
0.11,2.0e7,0.8,4.596,0.8,0.06376,-0.1159,0.02545,0.0383,0.05951,polar.c110_80,false,false,
0.11,2.0e7,0.81,4.932,0.8,0.07244,-0.1198,0.02948,0.04296,0.06819,polar.c110_80,false,false,
0.11,2.0e7,0.3,3.983,0.85,0.00755,-0.1083,0.0,0.00755,0.00211,polar.c110_85,false,false,
0.11,2.0e7,0.4,3.73,0.85,0.00758,-0.1106,0.0,0.00758,0.00222,polar.c110_85,false,false,
0.11,2.0e7,0.5,3.386,0.85,0.00767,-0.1137,1.0e-5,0.00766,0.0024,polar.c110_85,false,false,
0.11,2.0e7,0.55,3.233,0.85,0.00786,-0.1138,0.0001,0.00775,0.00273,polar.c110_85,false,false,
0.11,2.0e7,0.6,2.983,0.85,0.00828,-0.1157,0.00053,0.00775,0.00321,polar.c110_85,false,false,
0.11,2.0e7,0.63,2.802,0.85,0.00851,-0.117,0.0006,0.00791,0.00347,polar.c110_85,false,false,
0.11,2.0e7,0.65,2.671,0.85,0.00862,-0.1179,0.0006,0.00802,0.00361,polar.c110_85,false,false,
0.11,2.0e7,0.67,2.54,0.85,0.00872,-0.1183,0.00058,0.00814,0.00372,polar.c110_85,false,false,
0.11,2.0e7,0.68,2.475,0.85,0.00875,-0.1184,0.00055,0.0082,0.00377,polar.c110_85,false,false,
0.11,2.0e7,0.69,2.406,0.85,0.00879,-0.1184,0.00052,0.00827,0.00382,polar.c110_85,false,false,
0.11,2.0e7,0.7,2.328,0.85,0.0088,-0.1187,0.00046,0.00834,0.00384,polar.c110_85,false,false,
0.11,2.0e7,0.71,2.227,0.85,0.00877,-0.1199,0.00038,0.00839,0.00382,polar.c110_85,false,false,
0.11,2.0e7,0.72,2.084,0.85,0.00869,-0.1233,0.00029,0.0084,0.00374,polar.c110_85,false,false,
0.11,2.0e7,0.725,1.994,0.85,0.00869,-0.1263,0.00029,0.00841,0.00376,polar.c110_85,false,false,
0.11,2.0e7,0.73,1.908,0.85,0.00888,-0.1298,0.00043,0.00845,0.00396,polar.c110_85,false,false,
0.11,2.0e7,0.735,1.848,0.85,0.00942,-0.1332,0.00086,0.00856,0.00453,polar.c110_85,false,false,
0.11,2.0e7,0.74,1.831,0.85,0.01043,-0.1359,0.00165,0.00878,0.00558,polar.c110_85,false,false,
0.11,2.0e7,0.745,1.865,0.85,0.01201,-0.1376,0.00285,0.00916,0.00721,polar.c110_85,false,false,
0.11,2.0e7,0.75,1.959,0.85,0.01429,-0.1379,0.00452,0.00976,0.00955,polar.c110_85,false,false,
0.11,2.0e7,0.755,2.124,0.85,0.0175,-0.1368,0.0067,0.0108,0.01283,polar.c110_85,false,false,
0.11,2.0e7,0.76,2.35,0.85,0.02191,-0.1352,0.00923,0.01268,0.01732,polar.c110_85,false,false,
0.11,2.0e7,0.765,2.647,0.85,0.02805,-0.1338,0.01159,0.01646,0.02355,polar.c110_85,false,false,
0.11,2.0e7,0.3,4.419,0.9,0.0077,-0.1081,0.0,0.0077,0.00227,polar.c110_90,false,false,
0.11,2.0e7,0.4,4.146,0.9,0.00773,-0.1103,0.0,0.00773,0.00238,polar.c110_90,false,false,
0.11,2.0e7,0.5,3.795,0.9,0.00789,-0.1124,3.0e-5,0.00786,0.00267,polar.c110_90,false,false,
0.11,2.0e7,0.55,3.67,0.9,0.00845,-0.1107,0.00065,0.0078,0.00342,polar.c110_90,false,false,
0.11,2.0e7,0.6,3.38,0.9,0.00924,-0.1123,0.00125,0.00799,0.00426,polar.c110_90,false,false,
0.11,2.0e7,0.63,3.17,0.9,0.00958,-0.1134,0.00141,0.00817,0.00462,polar.c110_90,false,false,
0.11,2.0e7,0.65,3.019,0.9,0.00971,-0.1139,0.00143,0.00828,0.00476,polar.c110_90,false,false,
0.11,2.0e7,0.67,2.874,0.9,0.0098,-0.1137,0.00141,0.0084,0.00487,polar.c110_90,false,false,
0.11,2.0e7,0.68,2.793,0.9,0.00981,-0.1137,0.00136,0.00845,0.00488,polar.c110_90,false,false,
0.11,2.0e7,0.69,2.696,0.9,0.00976,-0.1142,0.00127,0.00849,0.00484,polar.c110_90,false,false,
0.11,2.0e7,0.7,2.577,0.9,0.00965,-0.1158,0.00113,0.00852,0.00473,polar.c110_90,false,false,
0.11,2.0e7,0.71,2.423,0.9,0.00948,-0.1192,0.00096,0.00852,0.00456,polar.c110_90,false,false,
0.11,2.0e7,0.72,2.239,0.9,0.00939,-0.125,0.00087,0.00852,0.00449,polar.c110_90,false,false,
0.11,2.0e7,0.725,2.153,0.9,0.00957,-0.1285,0.00101,0.00856,0.00468,polar.c110_90,false,false,
0.11,2.0e7,0.73,2.09,0.9,0.01008,-0.132,0.00141,0.00867,0.00523,polar.c110_90,false,false,
0.11,2.0e7,0.735,2.067,0.9,0.01109,-0.1349,0.00221,0.00888,0.00628,polar.c110_90,false,false,
0.11,2.0e7,0.74,2.095,0.9,0.01274,-0.1368,0.00348,0.00925,0.00797,polar.c110_90,false,false,
0.11,2.0e7,0.745,2.185,0.9,0.01517,-0.1376,0.00531,0.00986,0.01046,polar.c110_90,false,false,
0.11,2.0e7,0.75,2.357,0.9,0.0187,-0.1366,0.00775,0.01096,0.01407,polar.c110_90,false,false,
0.11,2.0e7,0.755,2.561,0.9,0.02332,-0.1363,0.01043,0.01289,0.01876,polar.c110_90,false,false,
0.11,2.0e7,0.0,4.773,0.9,0.00767,-0.1051,0.0,0.00767,0.00216,polar.c110_90,false,false,
0.11,2.0e7,0.1,4.737,0.9,0.00767,-0.1054,0.0,0.00767,0.00217,polar.c110_90,false,false,
0.11,2.0e7,0.2,4.627,0.9,0.00767,-0.1063,0.0,0.00767,0.0022,polar.c110_90,false,false,
0.11,2.0e7,0.45,3.989,0.9,0.00776,-0.1113,0.0,0.00776,0.00247,polar.c110_90,false,false,
0.11,2.0e7,0.765,4.23,0.9,0.04956,-0.1128,0.02035,0.02921,0.04536,polar.c110_90,false,false,
0.11,2.0e7,0.775,5.442,0.9,0.07076,-0.1038,0.02726,0.04351,0.06676,polar.c110_90,false,false,
0.11,2.0e7,0.78,5.749,0.9,0.07735,-0.1042,0.02945,0.0479,0.07338,polar.c110_90,false,false,
0.11,2.0e7,0.785,5.976,0.9,0.08282,-0.1056,0.0314,0.05142,0.07886,polar.c110_90,false,false,
0.11,2.0e7,0.79,6.147,0.9,0.08749,-0.1077,0.03324,0.05425,0.08354,polar.c110_90,false,false,
0.11,2.0e7,0.8,6.409,0.9,0.09558,-0.1131,0.03665,0.05893,0.09161,polar.c110_90,false,false,
0.11,2.0e7,0.81,6.611,0.9,0.10302,-0.1192,0.04024,0.06279,0.09902,polar.c110_90,false,false,
0.11,2.0e7,0.76,3.253,0.9,0.03481,-0.1272,0.01491,0.0199,0.03041,polar.c110_90,false,false,
0.11,2.0e7,0.77,4.994,0.9,0.06217,-0.1055,0.02446,0.03771,0.05811,polar.c110_90,false,false,
0.12,2.0e7,0.3,0.334,0.4,0.00684,-0.102,0.0,0.00684,0.00139,polar.c120_40,false,false,
0.12,2.0e7,0.4,0.248,0.4,0.00688,-0.1045,0.0,0.00688,0.00148,polar.c120_40,false,false,
0.12,2.0e7,0.5,0.137,0.4,0.00697,-0.1081,0.0,0.00697,0.00164,polar.c120_40,false,false,
0.12,2.0e7,0.6,0.005,0.4,0.00714,-0.1131,0.0,0.00714,0.0019,polar.c120_40,false,false,
0.12,2.0e7,0.65,-0.066,0.4,0.00728,-0.1162,0.0,0.00728,0.0021,polar.c120_40,false,false,
0.12,2.0e7,0.68,-0.108,0.4,0.0074,-0.1183,0.0,0.0074,0.00226,polar.c120_40,false,false,
0.12,2.0e7,0.7,-0.136,0.4,0.00751,-0.1198,0.0,0.00751,0.0024,polar.c120_40,false,false,
0.12,2.0e7,0.72,-0.154,0.4,0.00764,-0.1211,0.0,0.00764,0.00256,polar.c120_40,false,false,
0.12,2.0e7,0.73,-0.161,0.4,0.00771,-0.1218,0.0,0.00771,0.00265,polar.c120_40,false,false,
0.12,2.0e7,0.735,-0.167,0.4,0.00775,-0.1222,-1.0e-5,0.00775,0.0027,polar.c120_40,false,false,
0.12,2.0e7,0.74,-0.175,0.4,0.00779,-0.1228,-1.0e-5,0.0078,0.00276,polar.c120_40,false,false,
0.12,2.0e7,0.745,-0.189,0.4,0.00784,-0.1236,0.0,0.00785,0.00283,polar.c120_40,false,false,
0.12,2.0e7,0.75,-0.205,0.4,0.00794,-0.1246,4.0e-5,0.0079,0.00295,polar.c120_40,false,false,
0.12,2.0e7,0.755,-0.216,0.4,0.00813,-0.1258,0.00015,0.00798,0.00316,polar.c120_40,false,false,
0.12,2.0e7,0.76,-0.213,0.4,0.00847,-0.1268,0.00037,0.0081,0.00353,polar.c120_40,false,false,
0.12,2.0e7,0.765,-0.188,0.4,0.009,-0.1275,0.00073,0.00827,0.00409,polar.c120_40,false,false,
0.12,2.0e7,0.77,-0.138,0.4,0.00976,-0.1276,0.00126,0.00851,0.00489,polar.c120_40,false,false,
0.12,2.0e7,0.775,-0.057,0.4,0.01079,-0.1271,0.00195,0.00884,0.00595,polar.c120_40,false,false,
0.12,2.0e7,0.78,0.057,0.4,0.0121,-0.1258,0.00279,0.0093,0.0073,polar.c120_40,false,false,
0.12,2.0e7,0.785,0.207,0.4,0.01374,-0.1236,0.00377,0.00997,0.00899,polar.c120_40,false,false,
0.12,2.0e7,0.79,0.383,0.4,0.01578,-0.121,0.00482,0.01096,0.01108,polar.c120_40,false,false,
0.12,2.0e7,0.8,0.713,0.4,0.02095,-0.1179,0.00707,0.01387,0.01635,polar.c120_40,false,false,
0.12,2.0e7,0.81,1.22,0.4,0.02712,-0.1069,0.00995,0.01717,0.02263,polar.c120_40,false,false,
0.12,2.0e7,0.0,0.45,0.4,0.00679,-0.0989,0.0,0.00679,0.00127,polar.c120_40,false,false,
0.12,2.0e7,0.1,0.438,0.4,0.00679,-0.0992,0.0,0.00679,0.00128,polar.c120_40,false,false,
0.12,2.0e7,0.2,0.402,0.4,0.0068,-0.1002,0.0,0.0068,0.00132,polar.c120_40,false,false,
0.12,2.0e7,0.45,0.203,0.4,0.00692,-0.1061,0.0,0.00692,0.00155,polar.c120_40,false,false,
0.12,2.0e7,0.55,0.081,0.4,0.00704,-0.1103,0.0,0.00704,0.00175,polar.c120_40,false,false,
0.12,2.0e7,0.63,-0.03,0.4,0.00722,-0.1148,0.0,0.00722,0.00201,polar.c120_40,false,false,
0.12,2.0e7,0.67,-0.086,0.4,0.00736,-0.1175,0.0,0.00736,0.0022,polar.c120_40,false,false,
0.12,2.0e7,0.69,-0.113,0.4,0.00745,-0.1189,0.0,0.00745,0.00233,polar.c120_40,false,false,
0.12,2.0e7,0.71,-0.139,0.4,0.00757,-0.1205,0.0,0.00757,0.00248,polar.c120_40,false,false,
0.12,2.0e7,0.725,-0.146,0.4,0.00768,-0.1213,0.0,0.00768,0.00261,polar.c120_40,false,false,
0.12,2.0e7,0.3,1.177,0.5,0.00694,-0.1027,0.0,0.00694,0.00149,polar.c120_50,false,false,
0.12,2.0e7,0.4,1.056,0.5,0.00699,-0.1052,0.0,0.00699,0.00159,polar.c120_50,false,false,
0.12,2.0e7,0.5,0.897,0.5,0.00708,-0.1087,0.0,0.00708,0.00175,polar.c120_50,false,false,
0.12,2.0e7,0.6,0.696,0.5,0.00725,-0.1137,0.0,0.00725,0.00201,polar.c120_50,false,false,
0.12,2.0e7,0.65,0.582,0.5,0.0074,-0.1168,0.0,0.0074,0.00222,polar.c120_50,false,false,
0.12,2.0e7,0.68,0.509,0.5,0.00753,-0.1189,0.0,0.00753,0.0024,polar.c120_50,false,false,
0.12,2.0e7,0.7,0.46,0.5,0.00764,-0.1204,0.0,0.00764,0.00254,polar.c120_50,false,false,
0.12,2.0e7,0.71,0.441,0.5,0.00771,-0.1209,0.0,0.00771,0.00262,polar.c120_50,false,false,
0.12,2.0e7,0.72,0.42,0.5,0.00778,-0.1216,0.0,0.00778,0.00271,polar.c120_50,false,false,
0.12,2.0e7,0.725,0.407,0.5,0.00781,-0.122,-1.0e-5,0.00782,0.00275,polar.c120_50,false,false,
0.12,2.0e7,0.73,0.392,0.5,0.00785,-0.1225,-1.0e-5,0.00786,0.0028,polar.c120_50,false,false,
0.12,2.0e7,0.735,0.372,0.5,0.00789,-0.1233,-1.0e-5,0.0079,0.00286,polar.c120_50,false,false,
0.12,2.0e7,0.74,0.346,0.5,0.00797,-0.1244,2.0e-5,0.00795,0.00295,polar.c120_50,false,false,
0.12,2.0e7,0.745,0.321,0.5,0.00812,-0.1257,0.0001,0.00802,0.00312,polar.c120_50,false,false,
0.12,2.0e7,0.75,0.304,0.5,0.0084,-0.127,0.00029,0.00811,0.00343,polar.c120_50,false,false,
0.12,2.0e7,0.755,0.307,0.5,0.00888,-0.1281,0.00062,0.00826,0.00394,polar.c120_50,false,false,
0.12,2.0e7,0.76,0.334,0.5,0.00959,-0.1288,0.00112,0.00847,0.00469,polar.c120_50,false,false,
0.12,2.0e7,0.765,0.391,0.5,0.01056,-0.1288,0.0018,0.00876,0.0057,polar.c120_50,false,false,
0.12,2.0e7,0.77,0.483,0.5,0.01184,-0.1281,0.00267,0.00918,0.00702,polar.c120_50,false,false,
0.12,2.0e7,0.775,0.611,0.5,0.01346,-0.1265,0.00368,0.00978,0.00868,polar.c120_50,false,false,
0.12,2.0e7,0.78,0.772,0.5,0.01547,-0.1242,0.0048,0.01067,0.01074,polar.c120_50,false,false,
0.12,2.0e7,0.785,0.946,0.5,0.01798,-0.1224,0.00595,0.01203,0.01331,polar.c120_50,false,false,
0.12,2.0e7,0.79,1.079,0.5,0.02074,-0.1229,0.00704,0.0137,0.0161,polar.c120_50,false,false,
0.12,2.0e7,0.8,1.571,0.5,0.02668,-0.1152,0.00942,0.01726,0.02212,polar.c120_50,false,false,
0.12,2.0e7,0.81,2.144,0.5,0.03401,-0.1054,0.01258,0.02143,0.02957,polar.c120_50,false,false,
0.12,2.0e7,0.3,2.022,0.6,0.00708,-0.1032,0.0,0.00708,0.00162,polar.c120_60,false,false,
0.12,2.0e7,0.4,1.866,0.6,0.00713,-0.1057,0.0,0.00713,0.00173,polar.c120_60,false,false,
0.12,2.0e7,0.5,1.657,0.6,0.00722,-0.1091,0.0,0.00722,0.00189,polar.c120_60,false,false,
0.12,2.0e7,0.55,1.531,0.6,0.00729,-0.1113,0.0,0.00729,0.00201,polar.c120_60,false,false,
0.12,2.0e7,0.6,1.39,0.6,0.0074,-0.1138,0.0,0.0074,0.00217,polar.c120_60,false,false,
0.12,2.0e7,0.65,1.229,0.6,0.00756,-0.1168,0.0,0.00756,0.0024,polar.c120_60,false,false,
0.12,2.0e7,0.68,1.125,0.6,0.00771,-0.1188,0.0,0.0077,0.00258,polar.c120_60,false,false,
0.12,2.0e7,0.7,1.061,0.6,0.00783,-0.1198,0.0,0.00782,0.00274,polar.c120_60,false,false,
0.12,2.0e7,0.71,1.026,0.6,0.00789,-0.1204,0.0,0.00789,0.00282,polar.c120_60,false,false,
0.12,2.0e7,0.72,0.983,0.6,0.00796,-0.1213,-1.0e-5,0.00797,0.00291,polar.c120_60,false,false,
